the_geom,Shape_Area,SchoolDist,Shape_Leng
"MULTIPOLYGON (((-73.97906084845808 40.70594602843816, -73.9792433349359 40.705551196377506, -73.97912092242267 40.70553006967356, -73.97896355081068 40.70550219650431, -73.9789379823263 40.705498186087524, -73.97892765889789 40.70549619916918, -73.97879106192651 40.7054738087075, -73.97873829486635 40.7054630646721, -73.97872869418303 40.70546170710128, -73.9787068572303 40.70545789651239, -73.97868440650514 40.705454177108, -73.9786452929488 40.70559102209834, -73.97846557848965 40.70556222186442, -73.97845405394315 40.705560375234136, -73.97842683362268 40.70555680850906, -73.9785931368617 40.70497858414294, -73.9785319888673 40.704876523429746, -73.97844190715938 40.70487139584315, -73.97828301996272 40.70466655164543, -73.97816199625623 40.704528427576676, -73.9781725698716 40.704485840830294, -73.97817688911586 40.70446844311712, -73.97802067326639 40.70429096695872, -73.97735570828384 40.70417808927119, -73.9773387847067 40.70422955028305, -73.9772620464604 40.70422009633461, -73.97721196405281 40.704213926624355, -73.97751215494964 40.703196752663445, -73.9773608389975 40.70313952051087, -73.97729538421706 40.70318930859019, -73.97713562625398 40.703005581402515, -73.97705518959135 40.703178768397734, -73.97683246363418 40.703615741871275, -73.97623864834546 40.70477564368824, -73.97596096278795 40.70471550644039, -73.97692749188334 40.702797820902965, -73.97664059239034 40.70249676559232, -73.9763483565916 40.702299105742746, -73.97615937292022 40.70217128035684, -73.97553456489742 40.703042808805684, -73.97532987393983 40.70295192433826, -73.97594762168875 40.70201199650285, -73.97594746888205 40.702011493219196, -73.97598092789521 40.70197503640232, -73.97600587845464 40.70194613327918, -73.9758959808124 40.70190047088037, -73.97581417882647 40.701895183147094, -73.97581234475757 40.70189450427652, -73.97559301790535 40.70181378876838, -73.97560071840395 40.70180646678153, -73.97561086997933 40.701796814507496, -73.97550083176424 40.70175830896562, -73.97540348158549 40.70191114706479, -73.97455023388389 40.70159034329962, -73.97561192330346 40.70003731595502, -73.97579951831469 40.69975241800087, -73.97580504212493 40.69971876733442, -73.9758028126179 40.69968489755405, -73.97579289740149 40.6996518355553, -73.97577559710511 40.69962058374111, -73.97575143626362 40.6995920896303, -73.97572114741301 40.69956721713019, -73.97568564888013 40.69954672034431, -73.9756460169398 40.6995312207093, -73.9756034531838 40.699521188154144, -73.97555924809059 40.699516926852816, -73.97551474190058 40.699518566002375, -73.9754712839828 40.699526055905956, -73.97543019192486 40.69953916947949, -73.97539271158634 40.69955750913644, -73.97535997932667 40.69958051884179, -73.97518254245225 40.69987279064864, -73.97431850171851 40.70119429500882, -73.97411513926522 40.70130527041416, -73.97388878848554 40.701085193890485, -73.97385488106521 40.70108398602825, -73.97376211002633 40.7010806805464, -73.97354417623653 40.70089229252971, -73.9735559707603 40.70086763238385, -73.97328853602355 40.70062418455229, -73.97292642848618 40.70029455342767, -73.97257311967203 40.7000820561209, -73.97239201397439 40.70016632325483, -73.97262103106205 40.7004659955762, -73.97298290478155 40.70080626574641, -73.97326855015831 40.70105091097209, -73.97333000146529 40.70105092522757, -73.97351970654739 40.70122566021993, -73.97353593289364 40.70132745349184, -73.973757007132 40.701534138881804, -73.97318676670898 40.70166980367368, -73.97288404771976 40.70141679597599, -73.97284574196068 40.70143472341453, -73.97156913894538 40.7003006796445, -73.97113824583208 40.69991789325807, -73.97097896923557 40.69985645765239, -73.97078200587988 40.69997866301124, -73.9708052443282 40.70009750084488, -73.9725422133327 40.70163644279696, -73.97250810273007 40.70166238596037, -73.97332456037903 40.702412656010544, -73.97283512854773 40.70272874074411, -73.96982556559509 40.70024507087057, -73.96968856661003 40.69950328818602, -73.96970447072775 40.69911652552385, -73.96972733402868 40.698779308518205, -73.96975343522105 40.69827759998204, -73.96972789882123 40.69780401387999, -73.96873949207428 40.69775985080958, -73.96772744689757 40.697717624317505, -73.96741363336402 40.69599862902719, -73.96739574931806 40.69591335388646, -73.9673823408459 40.69584946889641, -73.96736925277602 40.695782187210696, -73.96735229353389 40.69569506717687, -73.96688041964651 40.69334171173046, -73.96590538149168 40.693433072193265, -73.96580968778792 40.693441796775154, -73.96498367920508 40.693515264657535, -73.9640533223043 40.693627289361466, -73.96312644375807 40.693733040961206, -73.96231848486192 40.693845199348374, -73.96221054149885 40.693860184460696, -73.96189910446152 40.69230067252847, -73.96073858295331 40.69242390479964, -73.96029281668113 40.69034624991542, -73.95992219528051 40.69018447971652, -73.95938780477417 40.690239304703795, -73.95882923119369 40.69029660366283, -73.95857844775936 40.69054569485759, -73.95899361250387 40.692627830325264, -73.9576809541258 40.69277874009585, -73.95677330306394 40.6928839336339, -73.95582662769675 40.69299238288235, -73.95614239334238 40.694579018572625, -73.95658117239427 40.69678454016987, -73.95563886014139 40.69689448919197, -73.95474566492477 40.696994607088804, -73.95385288406162 40.69709864103962, -73.95292439169575 40.69720434481935, -73.95277807831796 40.69646501238849, -73.95274629816285 40.69630442271081, -73.95272293331719 40.69618635793461, -73.95269863446688 40.69606357117714, -73.95265284432404 40.69583218484495, -73.95259688933105 40.69554943476824, -73.95248890935255 40.69500377203579, -73.95234079123016 40.69426304811862, -73.94906040049318 40.69463777791861, -73.94891392355647 40.693904866759915, -73.94876761636851 40.693171207411105, -73.94593170750511 40.69349761558435, -73.94578713653169 40.692765232783515, -73.94564166871876 40.69203345190453, -73.94549553209679 40.69130013138127, -73.9453497636384 40.69056729744547, -73.9451988130881 40.68983987980028, -73.94505645129787 40.68910234682632, -73.9449117095416 40.68837022310382, -73.94489497385764 40.68828685322853, -73.94476925905255 40.6876366000215, -73.94472684342442 40.6874442684284, -73.94471297541574 40.687373341662195, -73.94462127912811 40.68690436166416, -73.94428391577274 40.68738505581642, -73.9423520278467 40.687591500822016, -73.94178527584324 40.68722837212115, -73.9413859614605 40.6876682688049, -73.93938561016557 40.687871134997735, -73.93895074350951 40.68755641085533, -73.93880456947423 40.686824745246675, -73.93865905188188 40.68609038907362, -73.93851929553905 40.68535451524578, -73.93836816440826 40.68462560239337, -73.93822325794369 40.68389329800479, -73.93807695931407 40.683160903491945, -73.93515472960006 40.68349718465844, -73.93500821720123 40.682763768003205, -73.93486257221258 40.68203056870028, -73.93778801578986 40.68169433285104, -73.93764243456839 40.68096300863983, -73.93739763665229 40.67972990017674, -73.93843613326652 40.67978585170399, -73.93850818855235 40.67903432002991, -73.93861683123455 40.67794381002283, -73.93862492497529 40.67786257008518, -73.93983518264363 40.67792390342914, -73.9405720421222 40.67797019500912, -73.94137663796481 40.67800823081447, -73.94173858926384 40.6780279750331, -73.94183266714737 40.67803310157044, -73.9431895081842 40.67810708093777, -73.94347880220391 40.67812315295524, -73.94357330609716 40.67812781891739, -73.94415120120405 40.678156358782104, -73.94691891466371 40.67832058125769, -73.94823586605834 40.67839997660235, -73.94836694399397 40.67840485409817, -73.94861778026564 40.678414178401944, -73.94869725160616 40.678417131024254, -73.94967567387627 40.678456681682846, -73.95206345258708 40.67858633021579, -73.95298672714047 40.67872199549219, -73.95412766155528 40.67895797685634, -73.95529361599387 40.67920315104393, -73.95595862437378 40.67934624715081, -73.95829216807783 40.679831133494815, -73.96134655885817 40.68046352379833, -73.96141046253123 40.68041315275763, -73.96153961956429 40.68008625502711, -73.96167998623247 40.679702205955785, -73.96195644346244 40.67893384298227, -73.9622284124052 40.67816620822216, -73.96254635403518 40.67728661704677, -73.96286444202582 40.67640534112744, -73.96318238856357 40.67552950398621, -73.9632750346537 40.67527425578556, -73.96313778277025 40.67457250453387, -73.96295344997932 40.67358912735547, -73.96278832148224 40.67277309834814, -73.96275317171506 40.672600728819376, -73.96260787087189 40.67183757414118, -73.96257531432622 40.67164419839455, -73.96314327846258 40.67186010852574, -73.96340532313937 40.67191472697622, -73.96366545559263 40.671974410355894, -73.9639235069963 40.67203911993135, -73.96417931004967 40.672108813539666, -73.964432698568 40.67218344611157, -73.96468350809812 40.67226296921162, -73.9649497333462 40.67235488805502, -73.96521889396426 40.67244171047531, -73.9654908216802 40.67252338219, -73.96576534648987 40.67259985213667, -73.96604229676359 40.672671072504905, -73.96632149955424 40.67273699873539, -73.9666027801034 40.67279758963387, -73.96688596255254 40.672852807317476, -73.96717086985262 40.67290261726267, -73.96745732387491 40.672946988326935, -73.9676926960332 40.67298638399518, -73.9679317579262 40.67301394152212, -73.96817295854775 40.67302941435745, -73.96839453508662 40.673032419573865, -73.96841470413288 40.67303269298971, -73.96865541447463 40.673023839807925, -73.9687744411687 40.67294236771472, -73.96894206417251 40.67288749177294, -73.96920280799267 40.67279515787752, -73.96966394014588 40.67264236736453, -73.9700024462935 40.672631150340635, -73.97041289484476 40.67259372302398, -73.97074859323223 40.67263824997527, -73.9710931479304 40.672770910369074, -73.97295548540107 40.673487903276836, -73.97546679389909 40.67446629072056, -73.9779599997114 40.67543801865515, -73.9783903228425 40.674804515634754, -73.98088902354503 40.67577836966208, -73.98340705353077 40.67675010915001, -73.98347361481005 40.67677916066709, -73.9835325479912 40.676804230595216, -73.98586016373899 40.677708882293935, -73.9854292059656 40.67834382536676, -73.98499877232616 40.67897762447445, -73.98456912358404 40.679612339913376, -73.9841387807116 40.68024537062134, -73.9837113975749 40.68088022731499, -73.98326434495073 40.68151917707221, -73.98296450168766 40.68198543265501, -73.98293433770165 40.68203021837064, -73.9829046742848 40.68207426099997, -73.98285436075183 40.68214896346172, -73.98241638197145 40.68278056609864, -73.98012954394969 40.68189177971784, -73.98003510148293 40.68185262673845, -73.9796159247445 40.68249355697751, -73.9795409962069 40.68246443977709, -73.97702316899638 40.6814869050761, -73.97659584799237 40.682118397281336, -73.9763162849723 40.68250861208764, -73.97620908230085 40.682729549178475, -73.97595023335977 40.68351323204953, -73.97583963012174 40.68349095920484, -73.97483835293039 40.683287741372595, -73.97376084923565 40.68304940863979, -73.97377717110791 40.683127414386284, -73.97392001962794 40.68376009103592, -73.97428154416714 40.685513081921584, -73.97443995690084 40.6863096937809, -73.97551988364857 40.686756836592494, -73.97560651497923 40.686790754017004, -73.97620585763488 40.687025404805105, -73.97654657354616 40.68699722726529, -73.97659268576238 40.68718454197155, -73.97749777956807 40.68753511184205, -73.97781222623732 40.68765975791584, -73.97834701340841 40.68787174304655, -73.97883579175733 40.68807087088956, -73.97928542941665 40.688254048700855, -73.98025764142307 40.68863824420582, -73.98057426141153 40.688762197061095, -73.98083375264186 40.68886378400523, -73.98092822918827 40.68890247727374, -73.98101786866417 40.68893792700481, -73.98155298322789 40.68914616423855, -73.98209738005801 40.68935800929926, -73.98295684349877 40.689699819267894, -73.98350982174152 40.689922170746826, -73.98372011148608 40.69000671862528, -73.9840703411444 40.69014307852968, -73.98443216329215 40.69029217219344, -73.98510412021088 40.69056114536619, -73.98536391830888 40.69066661310247, -73.98633135042395 40.691050510128235, -73.9864643625356 40.69110361177523, -73.98734787486117 40.69145766793753, -73.98820701393119 40.69180696020944, -73.98893356311622 40.692086641486256, -73.98902944699006 40.69212386101739, -73.98910541743076 40.69215331352209, -73.98947238554467 40.69229549384505, -73.99066626224935 40.692497176560444, -73.99097186965615 40.69254880038544, -73.9931030002379 40.69284585597302, -73.99418622274756 40.69300881892648, -73.99508016977997 40.693147214616516, -73.99591435740516 40.69141548948474, -73.99623278100584 40.69075777408377, -73.99776924445038 40.691194697860745, -73.99803048644993 40.691253722373624, -73.9984527178269 40.69136998347753, -73.99910057338587 40.69153697449643, -73.99920161806008 40.69157183485021, -73.99928819562555 40.69159395992707, -73.9993654019507 40.691613078775454, -73.9995127413904 40.69165145081145, -73.99991517366627 40.69176723001033, -74.00019040386195 40.69189644662759, -74.00062936089216 40.69202728313592, -74.00068507631485 40.69191401552378, -74.00077305788646 40.69189575732624, -74.00179431981027 40.69218477628627, -74.00169989306643 40.69238276713658, -74.0017436211104 40.692406749705455, -74.00400795971098 40.69320819963236, -74.00374561972463 40.69361620298105, -74.00345348556655 40.694051630671304, -74.00127014968672 40.69329606167372, -74.0009586848302 40.6940690835822, -74.00301393829082 40.69477784447914, -74.00263556890172 40.69536203703756, -74.00239802583796 40.69571165536707, -74.00026872377788 40.69496580207533, -73.99988214960378 40.69560519924561, -73.9994614351467 40.696280026604306, -73.99941971968092 40.696346937818525, -73.99941302433207 40.69635767695586, -73.99952373903514 40.69657482604084, -74.00048933405957 40.696926195088054, -74.000431472744 40.69705246617853, -73.99959333581242 40.69678226197695, -73.99953135202674 40.696876613121965, -73.99958770006693 40.69689805666555, -73.99955389083671 40.69694523239681, -73.99940738442957 40.69688518994862, -73.99950317795836 40.69672650769631, -73.99947406820606 40.696704134461974, -73.99929468836194 40.69679512579405, -73.99918199016862 40.69688518856733, -73.99899604139195 40.69681227837294, -73.99893969034687 40.696940940515795, -73.99887207276453 40.69692378407157, -73.99876458027705 40.697120733093975, -73.99887117097656 40.69715757679324, -74.00104903123557 40.697908235692225, -74.00048768628551 40.6987577781371, -73.99837760685772 40.69806329614608, -73.99802102725111 40.69876173657377, -74.0000184043362 40.69946604807362, -73.99947463904962 40.70032277751574, -73.9974989831 40.699638869321234, -73.99736745811687 40.699634234427144, -73.99716054243922 40.69979281264412, -73.99718148446388 40.6999944844655, -73.99717584355882 40.70010599196635, -73.99724462871697 40.70014140989707, -73.99669768997464 40.70087697691705, -73.99682189085863 40.70099078232528, -73.99752763207937 40.70122881645611, -73.99776011099658 40.701359414876706, -73.99780162786313 40.70131939476623, -73.99813879965494 40.701518787745805, -73.9961922729477 40.70337714136672, -73.99513826840686 40.70297411472284, -73.99506438491512 40.7031003136535, -73.99504592748325 40.70313183979956, -73.99544564246025 40.703275305974316, -73.99529346766973 40.70355406589802, -73.99498203312825 40.70338171553518, -73.99480038274869 40.70329195814199, -73.99466290343612 40.703430608056586, -73.99485765867696 40.70356613852606, -73.99499542533941 40.703650563211674, -73.99488239968474 40.703788025837426, -73.99491043003475 40.7037973164613, -73.99492964675287 40.703771315586394, -73.9950292598249 40.70380820036545, -73.99488204726408 40.70400865389516, -73.99483637435264 40.703986339081, -73.99476934125526 40.70395289495352, -73.99471424235155 40.70399668855833, -73.99477158125167 40.704049360374455, -73.99479231460055 40.70406840513115, -73.9947923129999 40.704088894707155, -73.99477286228574 40.70410454169927, -73.994698074708 40.70416470079729, -73.99477614353458 40.70424586105235, -73.9947022906841 40.70429253141098, -73.99463603474435 40.704334403428575, -73.99456979016928 40.7043762640165, -73.99386341031881 40.70455600693043, -73.99380687248417 40.70453961271154, -73.99378155426497 40.70446894504636, -73.99377457207805 40.70444945740876, -73.99369336129286 40.70447612883783, -73.99368792224483 40.70447791421154, -73.99358607041401 40.70450911821816, -73.99362643982779 40.70459524415482, -73.99350881469651 40.70462350527403, -73.99280104295023 40.704634023927845, -73.9926913557499 40.70462985044795, -73.99251210682047 40.70469411255756, -73.9923083385333 40.70469000174274, -73.99212703535072 40.70468964153093, -73.99212100573054 40.70439620107526, -73.99195715431205 40.70420067785325, -73.9918615925535 40.704086642607, -73.9914179471667 40.704004089020614, -73.99094755350787 40.704032442641775, -73.99071473114813 40.70435137853801, -73.99054618064588 40.70441616750181, -73.99030768493817 40.704839880601995, -73.99028496035676 40.70486642888962, -73.99022721262045 40.704934044989706, -73.99009111393444 40.70494346328906, -73.98949358971352 40.70480903812361, -73.98934734717498 40.70472969220521, -73.989200465022 40.70472389698887, -73.98906989718616 40.70470591520083, -73.98898897691761 40.70469035678151, -73.98869723304756 40.7045645792794, -73.9884074480718 40.704554500338254, -73.98830332208551 40.70454046845242, -73.98828999111295 40.705070658495025, -73.98795676557543 40.70513421741254, -73.98726969367199 40.70517572019169, -73.98686320660383 40.70515985643878, -73.98681551762965 40.70514714590577, -73.98677081127796 40.705129225068, -73.98673006409912 40.70510648538326, -73.98669416615785 40.70507942357037, -73.9866639015909 40.70504863075884, -73.9866399314787 40.70501477957601, -73.9866227794053 40.704978609454166, -73.98652973012088 40.70497909917378, -73.98642911608677 40.705069179428, -73.98643429892708 40.70534860741965, -73.9847433000917 40.70554290726702, -73.98402149848945 40.70559863456469, -73.98343806287949 40.70564409484786, -73.98342627543231 40.705577221349465, -73.98340650330286 40.705466370660425, -73.98336819944159 40.70546106457399, -73.98326398672215 40.70548506615793, -73.98308639158824 40.705477090702225, -73.98308986565951 40.70551154182585, -73.9828355220131 40.70555580739807, -73.98274161886008 40.705572441030085, -73.98274508124663 40.705552709869394, -73.9827485936769 40.70553269174206, -73.9824595687225 40.705508796722754, -73.98245898641562 40.70554241446981, -73.9824228717989 40.70582205494937, -73.9810239061828 40.705898913893535, -73.9810173390096 40.70579750596517, -73.98230205183879 40.70573697939965, -73.98232944216603 40.70555203366402, -73.98092510311987 40.705369255200495, -73.98090864563804 40.7059079438118, -73.9807407049497 40.70585515936778, -73.98022004252597 40.70585107572095, -73.9802371538147 40.70576328305723, -73.97955918487244 40.70574361524984, -73.9795557993371 40.70577021477247, -73.9793286532596 40.70576543335497, -73.97927983185282 40.70578948147171, -73.97927336276864 40.705917135302116, -73.9792139176997 40.70590663973067, -73.97918270866988 40.70596521447072, -73.97905049904129 40.70596696308903, -73.97905767012278 40.705952889100594, -73.97906084845808 40.70594602843816)))",104887072.488,13,86613.4312514
